participant, trial, stimulus, response, rt
3, 1, O, f, 0.502
3, 2, O, f, 0.11
3, 3, O, f, 0.11
3, 4, O, f, 0.389
3, 5, Q, NIL, NIL
3, 6, O, f, 0.386
3, 7, O, f, 0.11
3, 8, Q, f, 0.11
3, 9, O, f, 0.11
3, 10, O, f, 0.386
3, 11, O, f, 0.386
3, 12, O, f, 0.11
3, 13, O, f, 0.384
3, 14, O, f, 0.384
3, 15, O, f, 0.383
3, 16, O, f, 0.386
3, 17, O, f, 0.11
3, 18, O, f, 0.11
3, 19, O, f, 0.11
3, 20, O, f, 0.11
3, 21, Q, NIL, NIL
3, 22, O, f, 0.389
3, 23, O, f, 0.386
3, 24, O, f, 0.385
3, 25, O, f, 0.387
3, 26, O, f, 0.11
3, 27, O, f, 0.383
3, 28, O, f, 0.384
3, 29, O, f, 0.386
3, 30, O, f, 0.384
3, 31, O, f, 0.39
3, 32, Q, f, 0.11
3, 33, Q, f, 0.11
3, 34, O, f, 0.385
3, 35, O, f, 0.11
3, 36, O, f, 0.387
3, 37, O, f, 0.11
3, 38, O, f, 0.11
3, 39, O, f, 0.387
3, 40, O, f, 0.11
3, 41, O, f, 0.11
3, 42, O, f, 0.384
3, 43, O, f, 0.387
3, 44, O, f, 0.11
3, 45, O, f, 0.387
3, 46, O, f, 0.11
3, 47, O, f, 0.11
3, 48, O, f, 0.387
3, 49, O, f, 0.387
3, 50, O, f, 0.388
3, 51, O, f, 0.11
3, 52, O, f, 0.11
3, 53, Q, NIL, NIL
3, 54, O, f, 0.11
3, 55, O, f, 0.11
3, 56, O, f, 0.386
3, 57, Q, NIL, NIL
3, 58, O, f, 0.11
3, 59, O, f, 0.385
3, 60, O, f, 0.384
3, 61, O, f, 0.383
3, 62, O, f, 0.384
3, 63, O, f, 0.383
3, 64, O, f, 0.11
3, 65, O, f, 0.11
3, 66, O, f, 0.11
3, 67, O, f, 0.11
3, 68, O, f, 0.11
3, 69, O, f, 0.11
3, 70, O, f, 0.385
3, 71, O, f, 0.11
3, 72, O, f, 0.11
3, 73, O, f, 0.386
3, 74, O, f, 0.385
3, 75, O, f, 0.11
3, 76, O, f, 0.386
3, 77, O, f, 0.11
3, 78, O, f, 0.11
3, 79, O, f, 0.383
3, 80, O, f, 0.11
3, 81, O, f, 0.11
3, 82, O, f, 0.384
3, 83, O, f, 0.11
3, 84, O, f, 0.383
3, 85, O, f, 0.384
3, 86, O, f, 0.11
3, 87, O, f, 0.385
3, 88, O, f, 0.11
3, 89, O, f, 0.11
3, 90, O, f, 0.382
3, 91, O, f, 0.386
3, 92, O, f, 0.11
3, 93, O, f, 0.386
3, 94, O, f, 0.387
3, 95, O, f, 0.389
3, 96, O, f, 0.388
3, 97, O, f, 0.384
3, 98, O, f, 0.11
3, 99, O, f, 0.11
3, 100, Q, NIL, NIL
3, 101, O, f, 0.11
3, 102, O, f, 0.11
3, 103, O, f, 0.389
3, 104, O, f, 0.387
3, 105, O, f, 0.385
3, 106, O, f, 0.11
3, 107, O, f, 0.11
3, 108, O, f, 0.11
3, 109, O, f, 0.385
3, 110, O, f, 0.11
3, 111, O, f, 0.385
3, 112, O, f, 0.385
3, 113, O, f, 0.392
3, 114, O, f, 0.11
3, 115, Q, f, 0.11
3, 116, O, f, 0.11
3, 117, O, f, 0.11
3, 118, O, f, 0.388
3, 119, O, f, 0.11
3, 120, O, f, 0.384
3, 121, O, f, 0.384
3, 122, O, f, 0.386
3, 123, O, f, 0.385
3, 124, O, f, 0.11
3, 125, O, f, 0.11
3, 126, O, f, 0.11
3, 127, O, f, 0.11
3, 128, O, f, 0.386
3, 129, O, f, 0.386
3, 130, O, f, 0.389
3, 131, O, f, 0.11
3, 132, O, f, 0.11
3, 133, O, f, 0.387
3, 134, Q, NIL, NIL
3, 135, O, f, 0.11
3, 136, O, f, 0.384
3, 137, Q, f, 0.11
3, 138, O, f, 0.386
3, 139, Q, NIL, NIL
3, 140, O, f, 0.11
3, 141, O, f, 0.386
3, 142, O, f, 0.11
3, 143, O, f, 0.11
3, 144, O, f, 0.384
3, 145, O, f, 0.389
3, 146, Q, f, 0.11
3, 147, O, f, 0.391
3, 148, O, f, 0.383
3, 149, O, f, 0.11
3, 150, O, f, 0.11
3, 151, O, f, 0.11
3, 152, O, f, 0.11
3, 153, Q, NIL, NIL
3, 154, O, f, 0.11
3, 155, Q, f, 0.11
3, 156, O, f, 0.385
3, 157, O, f, 0.11
3, 158, O, f, 0.11
3, 159, O, f, 0.385
3, 160, O, f, 0.11
3, 161, O, f, 0.384
3, 162, O, f, 0.385
3, 163, O, f, 0.385
3, 164, O, f, 0.383
3, 165, O, f, 0.11
3, 166, O, f, 0.11
3, 167, O, f, 0.11
3, 168, O, f, 0.11
3, 169, O, f, 0.11
3, 170, O, f, 0.382
3, 171, O, f, 0.383
3, 172, O, f, 0.11
3, 173, O, f, 0.11
3, 174, O, f, 0.11
3, 175, O, f, 0.11
3, 176, O, f, 0.11
3, 177, O, f, 0.11
3, 178, O, f, 0.387
3, 179, Q, f, 0.11
3, 180, O, f, 0.384
