participant, trial, stimulus, response, rt
17, 1, O, f, 0.508
17, 2, O, f, 0.384
17, 3, O, f, 0.11
17, 4, O, f, 0.11
17, 5, O, f, 0.383
17, 6, Q, NIL, NIL
17, 7, O, f, 0.11
17, 8, O, f, 0.386
17, 9, O, f, 0.383
17, 10, O, f, 0.11
17, 11, O, f, 0.386
17, 12, O, f, 0.383
17, 13, O, f, 0.384
17, 14, Q, f, 0.11
17, 15, O, f, 0.385
17, 16, O, f, 0.11
17, 17, O, f, 0.388
17, 18, O, f, 0.11
17, 19, O, f, 0.11
17, 20, O, f, 0.11
17, 21, O, f, 0.388
17, 22, O, f, 0.387
17, 23, O, f, 0.11
17, 24, Q, NIL, NIL
17, 25, O, f, 0.388
17, 26, O, f, 0.11
17, 27, O, f, 0.11
17, 28, O, f, 0.11
17, 29, O, f, 0.383
17, 30, O, f, 0.383
17, 31, O, f, 0.11
17, 32, O, f, 0.11
17, 33, O, f, 0.386
17, 34, O, f, 0.385
17, 35, O, f, 0.11
17, 36, O, f, 0.11
17, 37, O, f, 0.384
17, 38, O, f, 0.386
17, 39, O, f, 0.384
17, 40, O, f, 0.382
17, 41, Q, f, 0.11
17, 42, O, f, 0.397
17, 43, O, f, 0.385
17, 44, Q, f, 0.11
17, 45, O, f, 0.11
17, 46, O, f, 0.11
17, 47, Q, f, 0.11
17, 48, O, f, 0.385
17, 49, O, f, 0.383
17, 50, O, f, 0.11
17, 51, O, f, 0.386
17, 52, O, f, 0.384
17, 53, O, f, 0.387
17, 54, O, f, 0.11
17, 55, O, f, 0.384
17, 56, O, f, 0.39
17, 57, Q, f, 0.11
17, 58, O, f, 0.11
17, 59, O, f, 0.11
17, 60, O, f, 0.39
17, 61, O, f, 0.11
17, 62, O, f, 0.385
17, 63, O, f, 0.384
17, 64, O, f, 0.384
17, 65, O, f, 0.385
17, 66, O, f, 0.11
17, 67, O, f, 0.11
17, 68, O, f, 0.11
17, 69, O, f, 0.386
17, 70, Q, f, 0.11
