participant, trial, stimulus, response, rt
8, 1, O, f, 0.503
8, 2, O, f, 0.385
8, 3, O, f, 0.11
8, 4, Q, NIL, NIL
8, 5, O, f, 0.11
8, 6, Q, f, 0.11
8, 7, O, f, 0.385
8, 8, O, f, 0.386
8, 9, O, f, 0.386
8, 10, O, f, 0.11
8, 11, O, f, 0.384
8, 12, O, f, 0.11
8, 13, O, f, 0.11
8, 14, O, f, 0.11
8, 15, O, f, 0.385
8, 16, O, f, 0.383
8, 17, O, f, 0.385
8, 18, O, f, 0.385
8, 19, Q, NIL, NIL
8, 20, O, f, 0.387
8, 21, O, f, 0.11
8, 22, O, f, 0.385
8, 23, O, f, 0.385
8, 24, Q, NIL, NIL
8, 25, O, f, 0.39
8, 26, O, f, 0.385
8, 27, O, f, 0.384
8, 28, O, f, 0.386
8, 29, O, f, 0.11
8, 30, O, f, 0.384
8, 31, O, f, 0.384
8, 32, O, f, 0.383
8, 33, O, f, 0.11
8, 34, O, f, 0.11
8, 35, O, f, 0.385
8, 36, O, f, 0.11
8, 37, Q, f, 0.11
8, 38, O, f, 0.11
8, 39, O, f, 0.386
8, 40, O, f, 0.11
8, 41, O, f, 0.385
8, 42, O, f, 0.11
8, 43, O, f, 0.384
8, 44, O, f, 0.383
8, 45, O, f, 0.385
8, 46, O, f, 0.11
8, 47, O, f, 0.11
8, 48, O, f, 0.383
8, 49, O, f, 0.385
8, 50, O, f, 0.11
8, 51, O, f, 0.385
8, 52, O, f, 0.384
8, 53, O, f, 0.384
8, 54, O, f, 0.11
8, 55, O, f, 0.387
8, 56, O, f, 0.11
8, 57, O, f, 0.384
8, 58, O, f, 0.382
8, 59, O, f, 0.385
8, 60, O, f, 0.383
8, 61, Q, NIL, NIL
8, 62, O, f, 0.386
8, 63, O, f, 0.11
8, 64, O, f, 0.11
8, 65, O, f, 0.385
8, 66, O, f, 0.387
8, 67, O, f, 0.384
8, 68, O, f, 0.11
8, 69, O, f, 0.11
8, 70, Q, f, 0.11
8, 71, O, f, 0.388
8, 72, O, f, 0.389
8, 73, O, f, 0.387
8, 74, O, f, 0.11
8, 75, O, f, 0.388
8, 76, O, f, 0.386
8, 77, O, f, 0.385
8, 78, O, f, 0.11
8, 79, O, f, 0.388
8, 80, O, f, 0.385
8, 81, Q, f, 0.11
8, 82, O, f, 0.11
8, 83, O, f, 0.385
8, 84, O, f, 0.11
8, 85, O, f, 0.385
8, 86, O, f, 0.11
8, 87, O, f, 0.386
8, 88, O, f, 0.11
8, 89, O, f, 0.385
8, 90, O, f, 0.11
8, 91, O, f, 0.11
8, 92, O, f, 0.384
8, 93, O, f, 0.11
8, 94, Q, NIL, NIL
8, 95, O, f, 0.11
8, 96, O, f, 0.384
8, 97, O, f, 0.11
8, 98, O, f, 0.11
8, 99, Q, NIL, NIL
8, 100, O, f, 0.388
8, 101, O, f, 0.11
8, 102, O, f, 0.385
8, 103, O, f, 0.384
8, 104, O, f, 0.11
8, 105, O, f, 0.11
8, 106, O, f, 0.385
8, 107, O, f, 0.11
8, 108, Q, f, 0.11
8, 109, O, f, 0.11
8, 110, O, f, 0.392
8, 111, Q, f, 0.11
8, 112, O, f, 0.386
8, 113, O, f, 0.384
8, 114, O, f, 0.11
8, 115, O, f, 0.384
8, 116, O, f, 0.385
8, 117, O, f, 0.11
8, 118, O, f, 0.387
8, 119, O, f, 0.11
8, 120, O, f, 0.11
8, 121, O, f, 0.385
8, 122, O, f, 0.385
8, 123, O, f, 0.11
8, 124, O, f, 0.384
8, 125, O, f, 0.386
8, 126, O, f, 0.401
8, 127, O, f, 0.384
8, 128, O, f, 0.11
8, 129, O, f, 0.384
8, 130, O, f, 0.385
8, 131, O, f, 0.391
8, 132, O, f, 0.385
8, 133, Q, NIL, NIL
8, 134, O, f, 0.384
8, 135, O, f, 0.391
8, 136, O, f, 0.11
8, 137, Q, NIL, NIL
8, 138, O, f, 0.11
8, 139, O, f, 0.11
8, 140, O, f, 0.11
8, 141, O, f, 0.385
8, 142, O, f, 0.11
8, 143, O, f, 0.385
8, 144, O, f, 0.11
8, 145, O, f, 0.11
8, 146, O, f, 0.11
8, 147, O, f, 0.11
8, 148, O, f, 0.386
8, 149, O, f, 0.384
8, 150, O, f, 0.11
8, 151, O, f, 0.11
8, 152, O, f, 0.11
8, 153, O, f, 0.11
8, 154, O, f, 0.11
8, 155, O, f, 0.386
8, 156, O, f, 0.383
8, 157, O, f, 0.11
8, 158, O, f, 0.11
8, 159, O, f, 0.11
8, 160, Q, f, 0.11
8, 161, O, f, 0.11
8, 162, O, f, 0.385
8, 163, O, f, 0.384
8, 164, O, f, 0.11
8, 165, O, f, 0.385
8, 166, O, f, 0.386
8, 167, O, f, 0.11
8, 168, O, f, 0.385
8, 169, O, f, 0.11
8, 170, O, f, 0.386
8, 171, O, f, 0.11
8, 172, O, f, 0.11
8, 173, O, f, 0.11
8, 174, O, f, 0.386
8, 175, O, f, 0.11
8, 176, O, f, 0.386
8, 177, O, f, 0.385
8, 178, O, f, 0.384
8, 179, O, f, 0.11
8, 180, O, f, 0.387
8, 181, O, f, 0.11
8, 182, O, f, 0.11
8, 183, O, f, 0.11
8, 184, Q, NIL, NIL
8, 185, Q, f, 0.11
8, 186, O, f, 0.11
8, 187, O, f, 0.11
8, 188, O, f, 0.385
8, 189, O, f, 0.11
8, 190, O, f, 0.384
8, 191, O, f, 0.11
8, 192, O, f, 0.383
8, 193, O, f, 0.11
8, 194, Q, f, 0.11
8, 195, O, f, 0.386
8, 196, Q, NIL, NIL
8, 197, Q, NIL, NIL
8, 198, O, f, 0.11
8, 199, O, f, 0.386
8, 200, O, f, 0.11
