participant, trial, stimulus, response, rt
16, 1, O, f, 0.504
16, 2, O, f, 0.11
16, 3, O, f, 0.385
16, 4, Q, f, 0.11
16, 5, O, f, 0.11
16, 6, O, f, 0.11
16, 7, O, f, 0.11
16, 8, O, f, 0.11
16, 9, Q, NIL, NIL
16, 10, O, f, 0.385
16, 11, O, f, 0.386
16, 12, Q, f, 0.11
16, 13, O, f, 0.11
16, 14, O, f, 0.11
16, 15, O, f, 0.384
16, 16, Q, NIL, NIL
16, 17, O, f, 0.11
16, 18, O, f, 0.386
16, 19, O, f, 0.383
16, 20, O, f, 0.11
16, 21, O, f, 0.383
16, 22, Q, NIL, NIL
16, 23, O, f, 0.11
16, 24, O, f, 0.11
16, 25, O, f, 0.384
16, 26, O, f, 0.11
16, 27, O, f, 0.11
16, 28, O, f, 0.384
16, 29, O, f, 0.11
16, 30, O, f, 0.384
16, 31, O, f, 0.388
16, 32, O, f, 0.39
16, 33, O, f, 0.11
16, 34, O, f, 0.11
16, 35, O, f, 0.385
16, 36, O, f, 0.11
16, 37, O, f, 0.11
16, 38, O, f, 0.381
16, 39, O, f, 0.11
16, 40, O, f, 0.383
16, 41, Q, f, 0.11
16, 42, O, f, 0.11
16, 43, O, f, 0.11
16, 44, O, f, 0.11
16, 45, O, f, 0.391
16, 46, O, f, 0.11
16, 47, O, f, 0.11
16, 48, O, f, 0.11
16, 49, O, f, 0.387
16, 50, O, f, 0.391
16, 51, O, f, 0.385
16, 52, O, f, 0.389
16, 53, Q, NIL, NIL
16, 54, Q, f, 0.11
16, 55, O, f, 0.387
16, 56, O, f, 0.383
16, 57, O, f, 0.11
16, 58, O, f, 0.11
16, 59, O, f, 0.386
16, 60, O, f, 0.11
16, 61, O, f, 0.385
16, 62, O, f, 0.11
16, 63, O, f, 0.385
16, 64, O, f, 0.386
16, 65, O, f, 0.386
16, 66, O, f, 0.385
16, 67, O, f, 0.11
16, 68, O, f, 0.11
16, 69, Q, f, 0.11
16, 70, O, f, 0.395
16, 71, Q, NIL, NIL
16, 72, O, f, 0.384
16, 73, O, f, 0.383
16, 74, O, f, 0.11
16, 75, O, f, 0.385
16, 76, O, f, 0.11
16, 77, O, f, 0.11
16, 78, Q, f, 0.11
16, 79, O, f, 0.11
16, 80, O, f, 0.383
16, 81, O, f, 0.384
16, 82, O, f, 0.11
16, 83, O, f, 0.386
16, 84, O, f, 0.11
16, 85, O, f, 0.391
16, 86, O, f, 0.383
16, 87, O, f, 0.384
16, 88, O, f, 0.383
16, 89, O, f, 0.11
16, 90, O, f, 0.387
16, 91, Q, NIL, NIL
16, 92, O, f, 0.386
16, 93, O, f, 0.385
16, 94, O, f, 0.386
16, 95, O, f, 0.11
16, 96, O, f, 0.383
16, 97, O, f, 0.385
16, 98, O, f, 0.11
16, 99, O, f, 0.11
16, 100, O, f, 0.11
16, 101, O, f, 0.384
16, 102, O, f, 0.11
16, 103, O, f, 0.386
16, 104, O, f, 0.383
16, 105, O, f, 0.385
16, 106, O, f, 0.11
16, 107, O, f, 0.11
16, 108, O, f, 0.384
16, 109, O, f, 0.11
16, 110, O, f, 0.11
16, 111, O, f, 0.384
16, 112, O, f, 0.11
16, 113, O, f, 0.386
16, 114, O, f, 0.384
16, 115, O, f, 0.11
16, 116, O, f, 0.11
16, 117, O, f, 0.11
16, 118, O, f, 0.11
16, 119, O, f, 0.11
16, 120, O, f, 0.384
16, 121, O, f, 0.11
16, 122, O, f, 0.11
16, 123, O, f, 0.11
16, 124, O, f, 0.385
16, 125, O, f, 0.11
16, 126, Q, f, 0.11
16, 127, O, f, 0.11
16, 128, O, f, 0.11
16, 129, O, f, 0.11
16, 130, O, f, 0.11
16, 131, O, f, 0.388
16, 132, Q, NIL, NIL
16, 133, O, f, 0.385
16, 134, O, f, 0.11
16, 135, O, f, 0.11
16, 136, O, f, 0.11
16, 137, O, f, 0.385
16, 138, O, f, 0.11
16, 139, O, f, 0.384
16, 140, Q, NIL, NIL
16, 141, O, f, 0.11
16, 142, O, f, 0.388
16, 143, O, f, 0.11
16, 144, O, f, 0.11
16, 145, O, f, 0.383
16, 146, O, f, 0.11
16, 147, O, f, 0.11
16, 148, O, f, 0.11
16, 149, Q, f, 0.11
16, 150, O, f, 0.383
16, 151, O, f, 0.384
16, 152, O, f, 0.384
16, 153, O, f, 0.384
16, 154, O, f, 0.39
16, 155, Q, f, 0.11
16, 156, O, f, 0.383
16, 157, O, f, 0.11
16, 158, O, f, 0.385
16, 159, O, f, 0.11
16, 160, O, f, 0.11
16, 161, O, f, 0.11
16, 162, O, f, 0.39
16, 163, O, f, 0.383
16, 164, O, f, 0.11
16, 165, Q, f, 0.11
16, 166, O, f, 0.388
16, 167, O, f, 0.384
16, 168, O, f, 0.385
16, 169, O, f, 0.385
16, 170, Q, NIL, NIL
16, 171, O, f, 0.11
16, 172, O, f, 0.11
16, 173, O, f, 0.11
16, 174, O, f, 0.11
16, 175, O, f, 0.392
16, 176, O, f, 0.384
16, 177, O, f, 0.11
16, 178, O, f, 0.11
16, 179, O, f, 0.11
16, 180, Q, f, 0.11
16, 181, O, f, 0.11
16, 182, O, f, 0.11
16, 183, O, f, 0.386
16, 184, O, f, 0.11
16, 185, O, f, 0.11
16, 186, O, f, 0.11
16, 187, O, f, 0.387
16, 188, O, f, 0.384
16, 189, O, f, 0.384
16, 190, O, f, 0.11
16, 191, O, f, 0.384
16, 192, O, f, 0.384
16, 193, O, f, 0.11
16, 194, O, f, 0.385
16, 195, O, f, 0.388
16, 196, O, f, 0.11
16, 197, O, f, 0.384
16, 198, O, f, 0.384
16, 199, O, f, 0.11
16, 200, O, f, 0.11
