participant, trial, stimulus, response, rt
20, 114, O, f, 0.11
20, 115, O, f, 0.386
20, 116, O, f, 0.385
20, 117, O, f, 0.385
20, 118, O, f, 0.11
20, 119, O, f, 0.11
20, 120, O, f, 0.385
20, 121, O, f, 0.11
20, 122, O, f, 0.11
20, 123, O, f, 0.11
20, 124, O, f, 0.11
20, 125, O, f, 0.385
20, 126, O, f, 0.11
20, 127, O, f, 0.11
20, 128, O, f, 0.11
20, 129, O, f, 0.11
20, 130, O, f, 0.11
20, 131, O, f, 0.11
20, 132, O, f, 0.385
20, 133, O, f, 0.11
20, 134, O, f, 0.388
20, 135, Q, NIL, NIL
20, 136, O, f, 0.386
20, 137, Q, NIL, NIL
20, 138, O, f, 0.392
20, 139, O, f, 0.385
20, 140, O, f, 0.11
20, 141, O, f, 0.11
20, 142, O, f, 0.11
20, 143, O, f, 0.384
20, 144, O, f, 0.39
20, 145, O, f, 0.11
20, 146, O, f, 0.385
20, 147, O, f, 0.387
20, 148, O, f, 0.384
20, 149, O, f, 0.11
20, 150, O, f, 0.384
20, 151, O, f, 0.386
20, 152, O, f, 0.11
20, 153, O, f, 0.383
20, 154, O, f, 0.11
20, 155, O, f, 0.39
20, 156, O, f, 0.384
20, 157, O, f, 0.11
20, 158, O, f, 0.11
20, 159, O, f, 0.11
20, 160, Q, f, 0.11
20, 161, O, f, 0.11
20, 162, Q, f, 0.11
20, 163, O, f, 0.387
20, 164, O, f, 0.11
20, 165, O, f, 0.11
20, 166, O, f, 0.385
20, 167, O, f, 0.11
20, 168, O, f, 0.11
20, 169, Q, NIL, NIL
20, 170, O, f, 0.383
20, 171, O, f, 0.389
20, 172, O, f, 0.11
20, 173, O, f, 0.11
20, 174, O, f, 0.11
20, 175, O, f, 0.383
20, 176, O, f, 0.383
20, 177, O, f, 0.385
20, 178, O, f, 0.382
20, 179, O, f, 0.11
20, 180, O, f, 0.11
20, 181, O, f, 0.11
20, 182, O, f, 0.11
20, 183, O, f, 0.383
20, 184, O, f, 0.386
20, 185, O, f, 0.386
20, 186, O, f, 0.11
20, 187, O, f, 0.11
20, 188, O, f, 0.11
20, 189, O, f, 0.11
20, 190, Q, NIL, NIL
20, 191, O, f, 0.11
20, 192, O, f, 0.384
20, 193, O, f, 0.11
20, 194, O, f, 0.11
20, 195, O, f, 0.11
20, 196, O, f, 0.11
20, 197, O, f, 0.11
20, 198, O, f, 0.11
20, 199, Q, f, 0.11
20, 200, O, f, 0.385
