participant, trial, stimulus, response, rt
12, 189, O, f, 0.11
12, 190, O, f, 0.386
12, 191, O, f, 0.11
12, 192, O, f, 0.387
12, 193, O, f, 0.11
12, 194, O, f, 0.386
12, 195, O, f, 0.11
12, 196, O, f, 0.384
12, 197, O, f, 0.383
12, 198, O, f, 0.11
12, 199, O, f, 0.384
12, 200, O, f, 0.11
