participant, trial, stimulus, response, rt
22, 1, O, f, 0.505
22, 2, Q, NIL, NIL
22, 3, O, f, 0.11
22, 4, O, f, 0.11
22, 5, O, f, 0.385
22, 6, O, f, 0.389
22, 7, O, f, 0.11
22, 8, O, f, 0.11
22, 9, O, f, 0.385
22, 10, O, f, 0.11
22, 11, O, f, 0.11
22, 12, O, f, 0.11
22, 13, O, f, 0.11
22, 14, O, f, 0.385
22, 15, O, f, 0.384
22, 16, O, f, 0.383
22, 17, O, f, 0.11
22, 18, O, f, 0.11
22, 19, O, f, 0.11
22, 20, O, f, 0.389
22, 21, O, f, 0.382
22, 22, O, f, 0.385
22, 23, Q, NIL, NIL
22, 24, O, f, 0.11
22, 25, O, f, 0.386
22, 26, O, f, 0.386
22, 27, O, f, 0.11
22, 28, O, f, 0.11
22, 29, O, f, 0.384
22, 30, Q, f, 0.11
22, 31, Q, NIL, NIL
22, 32, O, f, 0.11
22, 33, O, f, 0.387
22, 34, O, f, 0.11
22, 35, O, f, 0.11
22, 36, O, f, 0.383
22, 37, O, f, 0.11
22, 38, O, f, 0.386
22, 39, O, f, 0.11
22, 40, O, f, 0.11
22, 41, O, f, 0.386
22, 42, O, f, 0.11
22, 43, O, f, 0.386
22, 44, O, f, 0.384
22, 45, O, f, 0.386
22, 46, O, f, 0.382
22, 47, O, f, 0.11
22, 48, O, f, 0.11
22, 49, O, f, 0.385
22, 50, Q, NIL, NIL
22, 51, O, f, 0.11
22, 52, Q, f, 0.11
22, 53, O, f, 0.11
22, 54, O, f, 0.11
22, 55, O, f, 0.385
22, 56, Q, NIL, NIL
22, 57, O, f, 0.11
22, 58, O, f, 0.388
22, 59, Q, NIL, NIL
22, 60, O, f, 0.386
22, 61, O, f, 0.11
22, 62, O, f, 0.11
22, 63, O, f, 0.11
22, 64, Q, NIL, NIL
22, 65, O, f, 0.11
22, 66, O, f, 0.384
22, 67, O, f, 0.11
22, 68, O, f, 0.39
22, 69, O, f, 0.386
22, 70, Q, NIL, NIL
22, 71, O, f, 0.387
22, 72, O, f, 0.11
22, 73, O, f, 0.386
22, 74, O, f, 0.11
22, 75, O, f, 0.383
22, 76, O, f, 0.11
22, 77, O, f, 0.385
22, 78, O, f, 0.386
22, 79, Q, f, 0.11
22, 80, O, f, 0.11
22, 81, O, f, 0.11
22, 82, O, f, 0.384
22, 83, O, f, 0.386
22, 84, O, f, 0.11
22, 85, O, f, 0.11
22, 86, O, f, 0.383
22, 87, O, f, 0.388
22, 88, O, f, 0.11
22, 89, O, f, 0.386
22, 90, O, f, 0.11
22, 91, O, f, 0.11
22, 92, O, f, 0.11
22, 93, O, f, 0.11
22, 94, O, f, 0.11
22, 95, O, f, 0.11
22, 96, O, f, 0.382
22, 97, O, f, 0.385
22, 98, O, f, 0.383
22, 99, O, f, 0.386
22, 100, O, f, 0.385
22, 101, O, f, 0.11
22, 102, O, f, 0.383
22, 103, Q, NIL, NIL
22, 104, O, f, 0.386
22, 105, O, f, 0.389
22, 106, O, f, 0.387
22, 107, O, f, 0.387
22, 108, O, f, 0.382
22, 109, O, f, 0.11
22, 110, O, f, 0.388
22, 111, O, f, 0.11
22, 112, O, f, 0.11
22, 113, O, f, 0.11
22, 114, O, f, 0.398
22, 115, O, f, 0.385
