participant, trial, stimulus, response, rt
18, 108, O, f, 0.386
18, 109, O, f, 0.388
18, 110, Q, f, 0.11
18, 111, O, f, 0.391
18, 112, O, f, 0.11
18, 113, O, f, 0.11
18, 114, O, f, 0.11
18, 115, O, f, 0.11
18, 116, Q, NIL, NIL
18, 117, O, f, 0.384
18, 118, O, f, 0.383
18, 119, O, f, 0.384
18, 120, O, f, 0.386
18, 121, O, f, 0.384
18, 122, O, f, 0.11
18, 123, O, f, 0.11
18, 124, O, f, 0.11
18, 125, O, f, 0.385
18, 126, O, f, 0.386
18, 127, O, f, 0.386
18, 128, O, f, 0.11
18, 129, O, f, 0.386
18, 130, O, f, 0.384
18, 131, O, f, 0.11
18, 132, O, f, 0.11
18, 133, O, f, 0.11
18, 134, O, f, 0.11
18, 135, O, f, 0.386
18, 136, O, f, 0.11
18, 137, Q, f, 0.11
18, 138, O, f, 0.392
18, 139, O, f, 0.11
18, 140, Q, f, 0.11
18, 141, O, f, 0.11
18, 142, Q, f, 0.11
18, 143, O, f, 0.388
18, 144, O, f, 0.386
18, 145, Q, NIL, NIL
18, 146, O, f, 0.11
18, 147, O, f, 0.11
18, 148, O, f, 0.11
18, 149, O, f, 0.387
18, 150, O, f, 0.389
18, 151, O, f, 0.389
18, 152, O, f, 0.384
18, 153, O, f, 0.11
18, 154, O, f, 0.11
18, 155, Q, f, 0.11
18, 156, O, f, 0.11
18, 157, Q, f, 0.11
18, 158, Q, f, 0.11
18, 159, O, f, 0.384
18, 160, O, f, 0.384
18, 161, O, f, 0.11
18, 162, O, f, 0.11
18, 163, O, f, 0.11
18, 164, O, f, 0.385
18, 165, O, f, 0.11
18, 166, O, f, 0.388
18, 167, O, f, 0.387
18, 168, O, f, 0.11
18, 169, O, f, 0.11
18, 170, O, f, 0.11
18, 171, O, f, 0.11
18, 172, O, f, 0.11
18, 173, O, f, 0.384
18, 174, O, f, 0.11
18, 175, O, f, 0.384
18, 176, O, f, 0.11
18, 177, O, f, 0.385
18, 178, O, f, 0.11
18, 179, O, f, 0.11
18, 180, O, f, 0.39
18, 181, Q, f, 0.11
18, 182, O, f, 0.11
18, 183, O, f, 0.11
18, 184, Q, f, 0.11
18, 185, O, f, 0.384
18, 186, O, f, 0.384
18, 187, O, f, 0.11
18, 188, O, f, 0.11
18, 189, O, f, 0.382
18, 190, O, f, 0.384
18, 191, O, f, 0.11
18, 192, Q, NIL, NIL
18, 193, O, f, 0.11
18, 194, O, f, 0.11
18, 195, Q, NIL, NIL
18, 196, O, f, 0.11
18, 197, O, f, 0.387
18, 198, O, f, 0.11
18, 199, O, f, 0.39
18, 200, Q, NIL, NIL
