participant, trial, stimulus, response, rt
1, 81, Q, NIL, NIL
1, 82, O, f, 0.393
1, 83, O, f, 0.11
1, 84, Q, f, 0.11
1, 85, O, f, 0.11
1, 86, O, f, 0.383
1, 87, O, f, 0.11
1, 88, O, f, 0.11
1, 89, O, f, 0.11
1, 90, O, f, 0.11
1, 91, O, f, 0.385
1, 92, O, f, 0.11
1, 93, O, f, 0.386
1, 94, O, f, 0.386
1, 95, O, f, 0.387
1, 96, O, f, 0.11
1, 97, O, f, 0.384
1, 98, O, f, 0.386
1, 99, O, f, 0.11
1, 100, Q, NIL, NIL
1, 101, Q, NIL, NIL
1, 102, O, f, 0.11
1, 103, O, f, 0.11
1, 104, O, f, 0.11
1, 105, O, f, 0.11
1, 106, O, f, 0.386
1, 107, O, f, 0.11
1, 108, O, f, 0.11
1, 109, O, f, 0.11
1, 110, O, f, 0.389
1, 111, Q, f, 0.11
1, 112, O, f, 0.11
1, 113, Q, f, 0.11
1, 114, O, f, 0.11
1, 115, O, f, 0.11
1, 116, O, f, 0.385
1, 117, O, f, 0.388
1, 118, O, f, 0.11
1, 119, O, f, 0.384
1, 120, O, f, 0.11
1, 121, O, f, 0.385
1, 122, O, f, 0.385
1, 123, O, f, 0.39
1, 124, Q, f, 0.11
1, 125, O, f, 0.39
1, 126, O, f, 0.387
1, 127, O, f, 0.383
1, 128, O, f, 0.385
1, 129, O, f, 0.384
1, 130, O, f, 0.386
1, 131, O, f, 0.11
1, 132, O, f, 0.11
1, 133, O, f, 0.11
1, 134, O, f, 0.11
1, 135, O, f, 0.387
1, 136, O, f, 0.384
1, 137, O, f, 0.11
1, 138, O, f, 0.11
1, 139, O, f, 0.11
1, 140, O, f, 0.11
1, 141, Q, NIL, NIL
1, 142, O, f, 0.386
1, 143, Q, NIL, NIL
1, 144, O, f, 0.11
1, 145, O, f, 0.11
1, 146, O, f, 0.384
1, 147, O, f, 0.385
1, 148, O, f, 0.11
1, 149, O, f, 0.11
1, 150, O, f, 0.385
1, 151, O, f, 0.11
1, 152, O, f, 0.385
1, 153, O, f, 0.39
1, 154, O, f, 0.11
1, 155, O, f, 0.385
1, 156, O, f, 0.383
1, 157, O, f, 0.11
1, 158, Q, NIL, NIL
1, 159, O, f, 0.11
1, 160, O, f, 0.384
1, 161, O, f, 0.385
1, 162, O, f, 0.385
1, 163, O, f, 0.11
1, 164, O, f, 0.387
1, 165, O, f, 0.11
1, 166, O, f, 0.11
1, 167, O, f, 0.385
1, 168, O, f, 0.385
1, 169, O, f, 0.383
1, 170, Q, NIL, NIL
1, 171, O, f, 0.389
1, 172, O, f, 0.11
1, 173, O, f, 0.385
1, 174, O, f, 0.387
1, 175, O, f, 0.384
1, 176, O, f, 0.11
1, 177, O, f, 0.399
1, 178, O, f, 0.385
1, 179, O, f, 0.384
1, 180, O, f, 0.11
1, 181, O, f, 0.11
1, 182, O, f, 0.11
1, 183, O, f, 0.383
1, 184, O, f, 0.11
1, 185, O, f, 0.11
1, 186, O, f, 0.11
1, 187, O, f, 0.11
1, 188, O, f, 0.11
1, 189, O, f, 0.11
1, 190, O, f, 0.384
1, 191, O, f, 0.11
1, 192, O, f, 0.11
1, 193, Q, NIL, NIL
1, 194, O, f, 0.383
1, 195, O, f, 0.384
1, 196, Q, NIL, NIL
1, 197, O, f, 0.388
1, 198, O, f, 0.386
1, 199, Q, f, 0.11
1, 200, O, f, 0.387
