participant, trial, stimulus, response, rt
23, 122, O, f, 0.11
23, 123, O, f, 0.11
23, 124, O, f, 0.11
23, 125, O, f, 0.11
23, 126, O, f, 0.11
23, 127, Q, f, 0.11
23, 128, O, f, 0.385
23, 129, O, f, 0.11
23, 130, O, f, 0.385
23, 131, Q, f, 0.11
23, 132, O, f, 0.11
23, 133, O, f, 0.11
23, 134, O, f, 0.11
23, 135, O, f, 0.386
23, 136, O, f, 0.388
23, 137, O, f, 0.11
23, 138, O, f, 0.11
23, 139, O, f, 0.11
23, 140, O, f, 0.11
23, 141, O, f, 0.384
23, 142, O, f, 0.383
23, 143, O, f, 0.387
23, 144, O, f, 0.11
23, 145, O, f, 0.385
23, 146, O, f, 0.39
23, 147, O, f, 0.11
23, 148, O, f, 0.11
23, 149, O, f, 0.384
23, 150, O, f, 0.385
23, 151, O, f, 0.11
23, 152, Q, NIL, NIL
23, 153, O, f, 0.11
23, 154, O, f, 0.384
23, 155, O, f, 0.11
23, 156, O, f, 0.11
23, 157, O, f, 0.11
23, 158, O, f, 0.11
23, 159, O, f, 0.384
23, 160, O, f, 0.11
23, 161, O, f, 0.11
23, 162, O, f, 0.387
23, 163, O, f, 0.11
23, 164, Q, NIL, NIL
23, 165, O, f, 0.11
23, 166, O, f, 0.383
23, 167, O, f, 0.11
23, 168, O, f, 0.11
23, 169, O, f, 0.11
23, 170, O, f, 0.383
23, 171, Q, f, 0.11
23, 172, O, f, 0.383
23, 173, O, f, 0.386
23, 174, O, f, 0.11
23, 175, O, f, 0.384
23, 176, O, f, 0.11
23, 177, O, f, 0.11
23, 178, Q, f, 0.11
23, 179, O, f, 0.11
23, 180, Q, f, 0.11
23, 181, O, f, 0.382
23, 182, Q, f, 0.11
23, 183, O, f, 0.387
23, 184, O, f, 0.385
23, 185, O, f, 0.387
23, 186, O, f, 0.387
23, 187, O, f, 0.385
23, 188, O, f, 0.11
23, 189, O, f, 0.11
23, 190, O, f, 0.385
23, 191, O, f, 0.386
23, 192, O, f, 0.11
23, 193, O, f, 0.11
23, 194, O, f, 0.386
23, 195, O, f, 0.387
23, 196, O, f, 0.11
23, 197, O, f, 0.388
23, 198, O, f, 0.386
23, 199, O, f, 0.11
23, 200, O, f, 0.384
