participant, trial, stimulus, response, rt
4, 104, O, f, 0.11
4, 105, Q, f, 0.11
4, 106, O, f, 0.384
4, 107, O, f, 0.383
4, 108, O, f, 0.384
4, 109, O, f, 0.384
4, 110, O, f, 0.11
4, 111, O, f, 0.11
4, 112, Q, f, 0.11
4, 113, Q, NIL, NIL
4, 114, Q, NIL, NIL
4, 115, O, f, 0.392
4, 116, O, f, 0.11
4, 117, O, f, 0.11
4, 118, O, f, 0.385
4, 119, O, f, 0.385
4, 120, O, f, 0.387
4, 121, Q, f, 0.11
4, 122, O, f, 0.383
4, 123, O, f, 0.11
4, 124, O, f, 0.384
4, 125, O, f, 0.11
4, 126, O, f, 0.384
4, 127, O, f, 0.385
4, 128, O, f, 0.384
4, 129, O, f, 0.386
4, 130, O, f, 0.11
4, 131, Q, NIL, NIL
4, 132, O, f, 0.385
4, 133, O, f, 0.385
4, 134, O, f, 0.386
4, 135, O, f, 0.11
4, 136, O, f, 0.385
4, 137, O, f, 0.11
4, 138, O, f, 0.385
4, 139, O, f, 0.11
4, 140, O, f, 0.384
4, 141, O, f, 0.386
4, 142, O, f, 0.11
4, 143, O, f, 0.387
4, 144, O, f, 0.385
4, 145, O, f, 0.385
4, 146, O, f, 0.11
4, 147, O, f, 0.11
4, 148, O, f, 0.11
4, 149, O, f, 0.11
4, 150, O, f, 0.11
4, 151, O, f, 0.384
4, 152, O, f, 0.383
4, 153, O, f, 0.384
4, 154, O, f, 0.385
4, 155, O, f, 0.11
4, 156, O, f, 0.11
4, 157, O, f, 0.385
4, 158, O, f, 0.11
4, 159, O, f, 0.11
4, 160, O, f, 0.11
4, 161, O, f, 0.384
4, 162, O, f, 0.386
4, 163, O, f, 0.11
4, 164, O, f, 0.384
4, 165, O, f, 0.11
4, 166, O, f, 0.11
4, 167, Q, NIL, NIL
4, 168, O, f, 0.11
4, 169, O, f, 0.385
4, 170, O, f, 0.11
4, 171, O, f, 0.11
4, 172, O, f, 0.386
4, 173, O, f, 0.385
4, 174, O, f, 0.11
4, 175, O, f, 0.11
4, 176, O, f, 0.11
4, 177, O, f, 0.11
4, 178, O, f, 0.11
4, 179, O, f, 0.11
4, 180, O, f, 0.11
4, 181, O, f, 0.387
4, 182, O, f, 0.11
4, 183, O, f, 0.384
4, 184, Q, NIL, NIL
4, 185, O, f, 0.385
4, 186, O, f, 0.11
4, 187, O, f, 0.39
4, 188, O, f, 0.387
4, 189, O, f, 0.384
4, 190, Q, NIL, NIL
4, 191, O, f, 0.11
4, 192, O, f, 0.383
4, 193, Q, NIL, NIL
4, 194, O, f, 0.384
4, 195, Q, f, 0.11
4, 196, O, f, 0.383
4, 197, O, f, 0.11
4, 198, O, f, 0.11
4, 199, O, f, 0.11
4, 200, O, f, 0.11
