participant, trial, stimulus, response, rt
15, 172, O, f, 0.11
15, 173, O, f, 0.384
15, 174, O, f, 0.11
15, 175, O, f, 0.11
15, 176, O, f, 0.11
15, 177, O, f, 0.11
15, 178, O, f, 0.11
15, 179, O, f, 0.11
15, 180, O, f, 0.11
15, 181, O, f, 0.385
15, 182, O, f, 0.11
15, 183, O, f, 0.11
15, 184, O, f, 0.11
15, 185, O, f, 0.11
15, 186, O, f, 0.388
15, 187, O, f, 0.11
15, 188, O, f, 0.382
15, 189, O, f, 0.11
15, 190, Q, NIL, NIL
15, 191, O, f, 0.385
15, 192, O, f, 0.389
15, 193, O, f, 0.383
15, 194, O, f, 0.386
15, 195, O, f, 0.11
15, 196, O, f, 0.384
15, 197, O, f, 0.389
15, 198, O, f, 0.384
15, 199, O, f, 0.386
15, 200, O, f, 0.385
