participant, trial, stimulus, response, rt
10, 1, O, f, 0.506
10, 2, O, f, 0.384
10, 3, Q, f, 0.11
10, 4, O, f, 0.11
10, 5, O, f, 0.11
10, 6, Q, f, 0.11
10, 7, O, f, 0.11
10, 8, O, f, 0.385
10, 9, O, f, 0.11
10, 10, O, f, 0.11
10, 11, O, f, 0.11
10, 12, O, f, 0.385
10, 13, O, f, 0.389
10, 14, O, f, 0.386
10, 15, O, f, 0.386
10, 16, O, f, 0.383
10, 17, O, f, 0.11
10, 18, O, f, 0.387
10, 19, O, f, 0.11
10, 20, O, f, 0.11
10, 21, O, f, 0.11
10, 22, O, f, 0.385
10, 23, O, f, 0.11
10, 24, O, f, 0.389
10, 25, O, f, 0.384
10, 26, O, f, 0.383
10, 27, O, f, 0.385
10, 28, Q, f, 0.11
10, 29, Q, NIL, NIL
10, 30, O, f, 0.383
10, 31, O, f, 0.383
10, 32, O, f, 0.385
10, 33, O, f, 0.386
10, 34, O, f, 0.11
10, 35, O, f, 0.383
10, 36, O, f, 0.384
10, 37, O, f, 0.11
10, 38, O, f, 0.396
10, 39, O, f, 0.388
10, 40, O, f, 0.11
10, 41, O, f, 0.11
10, 42, O, f, 0.385
10, 43, O, f, 0.384
10, 44, O, f, 0.385
10, 45, Q, NIL, NIL
10, 46, O, f, 0.386
10, 47, O, f, 0.385
10, 48, O, f, 0.11
10, 49, Q, NIL, NIL
10, 50, O, f, 0.11
10, 51, O, f, 0.11
10, 52, O, f, 0.11
10, 53, O, f, 0.384
10, 54, O, f, 0.11
10, 55, O, f, 0.11
10, 56, O, f, 0.11
10, 57, O, f, 0.11
10, 58, O, f, 0.386
10, 59, O, f, 0.385
10, 60, O, f, 0.385
10, 61, O, f, 0.11
10, 62, O, f, 0.39
10, 63, O, f, 0.11
10, 64, O, f, 0.11
10, 65, O, f, 0.11
10, 66, O, f, 0.11
10, 67, Q, f, 0.11
10, 68, O, f, 0.11
10, 69, Q, NIL, NIL
10, 70, O, f, 0.386
10, 71, Q, f, 0.11
10, 72, O, f, 0.11
10, 73, O, f, 0.11
10, 74, O, f, 0.385
