participant, trial, stimulus, response, rt
16, 1, O, f, 0.518
16, 2, Q, NIL, NIL
16, 3, O, f, 0.384
16, 4, O, f, 0.385
16, 5, O, f, 0.384
16, 6, O, f, 0.39
16, 7, O, f, 0.385
16, 8, O, f, 0.382
16, 9, O, f, 0.385
16, 10, O, f, 0.385
16, 11, O, f, 0.383
16, 12, O, f, 0.386
16, 13, O, f, 0.386
16, 14, Q, NIL, NIL
16, 15, Q, NIL, NIL
16, 16, O, f, 0.391
16, 17, O, f, 0.384
16, 18, O, f, 0.384
16, 19, O, f, 0.391
16, 20, O, f, 0.386
16, 21, O, f, 0.384
16, 22, Q, NIL, NIL
16, 23, O, f, 0.389
16, 24, O, f, 0.385
16, 25, O, f, 0.389
16, 26, O, f, 0.388
16, 27, O, f, 0.385
16, 28, O, f, 0.387
16, 29, O, f, 0.384
16, 30, Q, NIL, NIL
16, 31, O, f, 0.385
16, 32, O, f, 0.384
16, 33, O, f, 0.385
16, 34, O, f, 0.383
16, 35, O, f, 0.386
16, 36, Q, NIL, NIL
16, 37, O, f, 0.385
16, 38, O, f, 0.385
16, 39, O, f, 0.384
16, 40, O, f, 0.385
16, 41, O, f, 0.384
16, 42, O, f, 0.383
16, 43, O, f, 0.385
16, 44, O, f, 0.387
16, 45, O, f, 0.385
16, 46, O, f, 0.383
16, 47, O, f, 0.384
16, 48, O, f, 0.388
16, 49, O, f, 0.387
16, 50, O, f, 0.386
16, 51, O, f, 0.386
16, 52, O, f, 0.386
16, 53, O, f, 0.382
16, 54, O, f, 0.388
16, 55, O, f, 0.385
16, 56, O, f, 0.386
16, 57, O, f, 0.384
16, 58, O, f, 0.384
16, 59, O, f, 0.405
16, 60, Q, NIL, NIL
16, 61, O, f, 0.386
16, 62, O, f, 0.388
16, 63, O, f, 0.385
16, 64, O, f, 0.386
16, 65, O, f, 0.384
16, 66, O, f, 0.383
16, 67, O, f, 0.384
16, 68, O, f, 0.386
16, 69, O, f, 0.385
16, 70, O, f, 0.385
16, 71, O, f, 0.385
16, 72, O, f, 0.384
16, 73, O, f, 0.384
16, 74, O, f, 0.385
16, 75, O, f, 0.385
16, 76, O, f, 0.385
16, 77, O, f, 0.392
16, 78, O, f, 0.384
16, 79, Q, NIL, NIL
16, 80, O, f, 0.386
16, 81, O, f, 0.384
16, 82, O, f, 0.384
16, 83, Q, NIL, NIL
16, 84, O, f, 0.385
16, 85, O, f, 0.385
16, 86, O, f, 0.385
16, 87, O, f, 0.384
16, 88, O, f, 0.389
16, 89, O, f, 0.384
16, 90, O, f, 0.385
16, 91, O, f, 0.39
16, 92, O, f, 0.388
16, 93, O, f, 0.386
16, 94, O, f, 0.386
16, 95, O, f, 0.385
16, 96, O, f, 0.386
16, 97, O, f, 0.386
16, 98, O, f, 0.386
16, 99, O, f, 0.39
16, 100, O, f, 0.384
16, 101, O, f, 0.384
16, 102, O, f, 0.391
16, 103, O, f, 0.385
16, 104, O, f, 0.387
16, 105, O, f, 0.385
16, 106, O, f, 0.384
16, 107, O, f, 0.384
16, 108, Q, NIL, NIL
16, 109, O, f, 0.385
16, 110, O, f, 0.391
16, 111, O, f, 0.384
16, 112, O, f, 0.383
16, 113, O, f, 0.383
16, 114, Q, NIL, NIL
16, 115, O, f, 0.387
16, 116, O, f, 0.389
16, 117, O, f, 0.386
16, 118, O, f, 0.383
16, 119, O, f, 0.385
16, 120, O, f, 0.388
16, 121, O, f, 0.384
16, 122, O, f, 0.389
16, 123, O, f, 0.385
16, 124, O, f, 0.385
16, 125, O, f, 0.388
16, 126, O, f, 0.384
16, 127, O, f, 0.384
16, 128, Q, NIL, NIL
16, 129, O, f, 0.385
16, 130, O, f, 0.384
16, 131, O, f, 0.388
16, 132, O, f, 0.385
16, 133, O, f, 0.385
16, 134, Q, NIL, NIL
16, 135, O, f, 0.385
16, 136, O, f, 0.385
16, 137, O, f, 0.383
16, 138, O, f, 0.384
16, 139, O, f, 0.386
16, 140, O, f, 0.389
16, 141, O, f, 0.39
16, 142, O, f, 0.384
16, 143, Q, NIL, NIL
16, 144, O, f, 0.388
16, 145, O, f, 0.385
16, 146, O, f, 0.385
16, 147, O, f, 0.383
16, 148, O, f, 0.387
16, 149, O, f, 0.385
16, 150, O, f, 0.385
16, 151, O, f, 0.387
16, 152, O, f, 0.385
16, 153, Q, NIL, NIL
16, 154, O, f, 0.386
16, 155, O, f, 0.388
16, 156, O, f, 0.386
16, 157, Q, NIL, NIL
16, 158, Q, NIL, NIL
16, 159, O, f, 0.384
16, 160, O, f, 0.385
16, 161, O, f, 0.382
16, 162, O, f, 0.384
16, 163, O, f, 0.385
16, 164, O, f, 0.386
16, 165, O, f, 0.385
16, 166, O, f, 0.384
16, 167, O, f, 0.384
16, 168, O, f, 0.385
16, 169, O, f, 0.383
16, 170, O, f, 0.385
16, 171, O, f, 0.386
16, 172, O, f, 0.386
16, 173, O, f, 0.385
16, 174, O, f, 0.386
16, 175, Q, NIL, NIL
16, 176, Q, NIL, NIL
16, 177, O, f, 0.402
16, 178, O, f, 0.391
16, 179, O, f, 0.387
16, 180, O, f, 0.384
16, 181, O, f, 0.384
16, 182, O, f, 0.389
16, 183, O, f, 0.384
16, 184, O, f, 0.386
16, 185, O, f, 0.387
16, 186, O, f, 0.385
16, 187, O, f, 0.386
16, 188, O, f, 0.383
16, 189, O, f, 0.384
16, 190, O, f, 0.384
16, 191, O, f, 0.386
16, 192, O, f, 0.384
16, 193, O, f, 0.384
16, 194, O, f, 0.384
16, 195, O, f, 0.384
16, 196, O, f, 0.385
16, 197, O, f, 0.387
16, 198, O, f, 0.383
16, 199, O, f, 0.394
16, 200, Q, NIL, NIL
