participant, trial, stimulus, response, rt
12, 170, O, f, 0.382
12, 171, O, f, 0.384
12, 172, O, f, 0.386
12, 173, Q, NIL, NIL
12, 174, O, f, 0.39
12, 175, O, f, 0.383
12, 176, O, f, 0.383
12, 177, O, f, 0.385
12, 178, O, f, 0.384
12, 179, O, f, 0.384
12, 180, O, f, 0.386
12, 181, O, f, 0.385
12, 182, O, f, 0.387
12, 183, O, f, 0.39
12, 184, O, f, 0.384
12, 185, O, f, 0.384
12, 186, Q, NIL, NIL
12, 187, O, f, 0.384
12, 188, O, f, 0.385
12, 189, O, f, 0.387
12, 190, Q, NIL, NIL
12, 191, O, f, 0.391
12, 192, O, f, 0.385
12, 193, O, f, 0.385
12, 194, O, f, 0.384
12, 195, Q, NIL, NIL
12, 196, O, f, 0.385
12, 197, O, f, 0.385
12, 198, O, f, 0.385
12, 199, O, f, 0.386
12, 200, O, f, 0.383
