participant, trial, stimulus, response, rt
18, 154, O, f, 0.383
18, 155, O, f, 0.383
18, 156, O, f, 0.385
18, 157, O, f, 0.383
18, 158, O, f, 0.384
18, 159, O, f, 0.386
18, 160, Q, NIL, NIL
18, 161, O, f, 0.385
18, 162, O, f, 0.386
18, 163, O, f, 0.387
18, 164, O, f, 0.383
18, 165, Q, NIL, NIL
18, 166, O, f, 0.384
18, 167, O, f, 0.389
18, 168, O, f, 0.385
18, 169, O, f, 0.388
18, 170, O, f, 0.385
18, 171, O, f, 0.383
18, 172, O, f, 0.384
18, 173, O, f, 0.387
18, 174, O, f, 0.386
18, 175, Q, NIL, NIL
18, 176, O, f, 0.386
18, 177, O, f, 0.385
18, 178, O, f, 0.384
18, 179, O, f, 0.39
18, 180, O, f, 0.384
18, 181, O, f, 0.383
18, 182, O, f, 0.384
18, 183, O, f, 0.385
18, 184, O, f, 0.384
18, 185, O, f, 0.384
18, 186, O, f, 0.386
18, 187, Q, NIL, NIL
18, 188, O, f, 0.383
18, 189, O, f, 0.39
18, 190, O, f, 0.385
18, 191, O, f, 0.384
18, 192, O, f, 0.385
18, 193, O, f, 0.384
18, 194, O, f, 0.384
18, 195, O, f, 0.387
18, 196, O, f, 0.385
18, 197, O, f, 0.386
18, 198, O, f, 0.383
18, 199, O, f, 0.382
18, 200, O, f, 0.386
