participant, trial, stimulus, response, rt
21, 96, O, f, 0.386
21, 97, O, f, 0.385
21, 98, O, f, 0.387
21, 99, O, f, 0.388
21, 100, O, f, 0.385
21, 101, O, f, 0.386
21, 102, O, f, 0.385
21, 103, O, f, 0.384
21, 104, O, f, 0.39
21, 105, O, f, 0.384
21, 106, O, f, 0.383
21, 107, O, f, 0.388
21, 108, O, f, 0.387
21, 109, O, f, 0.384
21, 110, O, f, 0.385
21, 111, O, f, 0.389
21, 112, O, f, 0.386
21, 113, O, f, 0.386
21, 114, Q, NIL, NIL
21, 115, O, f, 0.383
21, 116, O, f, 0.388
21, 117, O, f, 0.387
21, 118, Q, NIL, NIL
21, 119, O, f, 0.387
21, 120, O, f, 0.385
21, 121, O, f, 0.382
21, 122, Q, NIL, NIL
21, 123, O, f, 0.387
21, 124, O, f, 0.384
21, 125, O, f, 0.387
21, 126, O, f, 0.385
21, 127, O, f, 0.389
21, 128, O, f, 0.387
21, 129, O, f, 0.385
21, 130, O, f, 0.385
21, 131, O, f, 0.387
21, 132, O, f, 0.388
21, 133, O, f, 0.383
21, 134, O, f, 0.387
21, 135, O, f, 0.386
21, 136, O, f, 0.386
21, 137, O, f, 0.387
21, 138, O, f, 0.383
21, 139, O, f, 0.383
21, 140, O, f, 0.384
21, 141, O, f, 0.383
21, 142, O, f, 0.384
21, 143, O, f, 0.385
21, 144, O, f, 0.389
21, 145, O, f, 0.388
21, 146, O, f, 0.385
21, 147, Q, NIL, NIL
21, 148, O, f, 0.386
21, 149, O, f, 0.384
21, 150, Q, NIL, NIL
21, 151, O, f, 0.385
21, 152, O, f, 0.385
21, 153, O, f, 0.385
21, 154, O, f, 0.39
21, 155, O, f, 0.386
21, 156, O, f, 0.386
21, 157, O, f, 0.383
21, 158, O, f, 0.391
21, 159, O, f, 0.384
21, 160, O, f, 0.385
21, 161, O, f, 0.384
21, 162, O, f, 0.383
21, 163, O, f, 0.383
21, 164, O, f, 0.386
21, 165, O, f, 0.385
21, 166, O, f, 0.384
21, 167, O, f, 0.385
21, 168, O, f, 0.386
21, 169, O, f, 0.383
21, 170, O, f, 0.382
21, 171, O, f, 0.39
21, 172, O, f, 0.384
21, 173, O, f, 0.385
21, 174, O, f, 0.386
21, 175, O, f, 0.387
21, 176, O, f, 0.386
21, 177, O, f, 0.386
21, 178, O, f, 0.383
21, 179, O, f, 0.384
21, 180, O, f, 0.383
21, 181, O, f, 0.385
21, 182, O, f, 0.383
21, 183, O, f, 0.385
21, 184, O, f, 0.382
21, 185, O, f, 0.384
21, 186, O, f, 0.385
21, 187, O, f, 0.387
21, 188, O, f, 0.385
21, 189, O, f, 0.386
21, 190, O, f, 0.385
21, 191, O, f, 0.386
21, 192, Q, NIL, NIL
21, 193, Q, NIL, NIL
21, 194, O, f, 0.385
21, 195, O, f, 0.387
21, 196, O, f, 0.391
21, 197, O, f, 0.383
21, 198, O, f, 0.386
21, 199, Q, NIL, NIL
21, 200, O, f, 0.384
