participant, trial, stimulus, response, rt
6, 73, O, f, 0.384
6, 74, O, f, 0.385
6, 75, O, f, 0.386
6, 76, O, f, 0.383
6, 77, O, f, 0.385
6, 78, O, f, 0.383
6, 79, O, f, 0.385
6, 80, O, f, 0.385
6, 81, O, f, 0.387
6, 82, O, f, 0.384
6, 83, O, f, 0.386
6, 84, Q, NIL, NIL
6, 85, O, f, 0.387
6, 86, O, f, 0.385
6, 87, O, f, 0.387
6, 88, O, f, 0.383
6, 89, O, f, 0.383
6, 90, O, f, 0.386
6, 91, O, f, 0.384
6, 92, O, f, 0.391
6, 93, O, f, 0.385
6, 94, O, f, 0.387
6, 95, Q, NIL, NIL
6, 96, Q, NIL, NIL
6, 97, O, f, 0.388
6, 98, O, f, 0.385
6, 99, O, f, 0.385
6, 100, O, f, 0.385
6, 101, O, f, 0.39
6, 102, O, f, 0.388
6, 103, O, f, 0.383
6, 104, O, f, 0.384
6, 105, O, f, 0.385
6, 106, O, f, 0.385
6, 107, O, f, 0.389
6, 108, O, f, 0.385
6, 109, Q, NIL, NIL
6, 110, O, f, 0.385
6, 111, O, f, 0.386
6, 112, O, f, 0.385
6, 113, O, f, 0.386
6, 114, O, f, 0.387
6, 115, O, f, 0.383
6, 116, O, f, 0.385
6, 117, O, f, 0.384
6, 118, O, f, 0.386
6, 119, O, f, 0.385
6, 120, O, f, 0.387
6, 121, O, f, 0.385
6, 122, O, f, 0.384
6, 123, O, f, 0.387
6, 124, O, f, 0.382
6, 125, O, f, 0.385
6, 126, O, f, 0.39
6, 127, O, f, 0.387
6, 128, O, f, 0.385
6, 129, O, f, 0.384
6, 130, O, f, 0.387
6, 131, O, f, 0.384
6, 132, O, f, 0.385
6, 133, O, f, 0.383
6, 134, O, f, 0.383
6, 135, Q, NIL, NIL
6, 136, O, f, 0.388
6, 137, O, f, 0.386
6, 138, O, f, 0.385
6, 139, O, f, 0.385
6, 140, O, f, 0.384
6, 141, O, f, 0.384
6, 142, Q, NIL, NIL
6, 143, O, f, 0.386
6, 144, O, f, 0.385
6, 145, O, f, 0.384
6, 146, O, f, 0.386
6, 147, O, f, 0.384
6, 148, Q, NIL, NIL
6, 149, O, f, 0.384
6, 150, Q, NIL, NIL
6, 151, O, f, 0.386
6, 152, O, f, 0.387
6, 153, O, f, 0.383
6, 154, Q, NIL, NIL
6, 155, O, f, 0.386
6, 156, O, f, 0.387
6, 157, O, f, 0.384
6, 158, O, f, 0.384
6, 159, O, f, 0.384
6, 160, O, f, 0.386
6, 161, O, f, 0.386
6, 162, O, f, 0.39
6, 163, O, f, 0.388
6, 164, O, f, 0.385
6, 165, O, f, 0.386
6, 166, O, f, 0.385
6, 167, Q, NIL, NIL
6, 168, O, f, 0.386
6, 169, O, f, 0.386
6, 170, O, f, 0.387
6, 171, O, f, 0.387
6, 172, O, f, 0.384
6, 173, O, f, 0.385
6, 174, O, f, 0.384
6, 175, Q, NIL, NIL
6, 176, O, f, 0.387
6, 177, Q, NIL, NIL
6, 178, O, f, 0.385
6, 179, O, f, 0.385
6, 180, O, f, 0.384
6, 181, O, f, 0.387
6, 182, O, f, 0.383
6, 183, O, f, 0.384
6, 184, O, f, 0.386
6, 185, O, f, 0.383
6, 186, O, f, 0.385
6, 187, O, f, 0.384
6, 188, O, f, 0.385
6, 189, O, f, 0.387
6, 190, O, f, 0.385
6, 191, O, f, 0.387
6, 192, O, f, 0.385
6, 193, Q, NIL, NIL
6, 194, O, f, 0.383
6, 195, O, f, 0.394
6, 196, O, f, 0.383
6, 197, O, f, 0.391
6, 198, Q, NIL, NIL
6, 199, O, f, 0.385
6, 200, O, f, 0.386
