participant, trial, stimulus, response, rt
17, 131, O, f, 0.385
17, 132, O, f, 0.384
17, 133, O, f, 0.385
17, 134, O, f, 0.384
17, 135, O, f, 0.388
17, 136, O, f, 0.384
17, 137, O, f, 0.385
17, 138, O, f, 0.383
17, 139, O, f, 0.386
17, 140, O, f, 0.391
17, 141, O, f, 0.393
17, 142, O, f, 0.39
17, 143, O, f, 0.383
17, 144, O, f, 0.383
17, 145, O, f, 0.385
17, 146, O, f, 0.386
17, 147, O, f, 0.386
17, 148, O, f, 0.383
17, 149, O, f, 0.384
17, 150, O, f, 0.384
17, 151, Q, NIL, NIL
17, 152, O, f, 0.385
17, 153, O, f, 0.386
17, 154, O, f, 0.384
17, 155, O, f, 0.385
17, 156, O, f, 0.384
17, 157, O, f, 0.384
17, 158, O, f, 0.386
17, 159, Q, NIL, NIL
17, 160, O, f, 0.389
17, 161, Q, NIL, NIL
17, 162, O, f, 0.386
17, 163, O, f, 0.384
17, 164, Q, NIL, NIL
17, 165, O, f, 0.384
17, 166, O, f, 0.386
17, 167, O, f, 0.382
17, 168, Q, NIL, NIL
17, 169, O, f, 0.386
17, 170, O, f, 0.385
17, 171, O, f, 0.386
17, 172, O, f, 0.385
17, 173, O, f, 0.387
17, 174, O, f, 0.386
17, 175, O, f, 0.385
17, 176, O, f, 0.386
17, 177, O, f, 0.385
17, 178, O, f, 0.386
17, 179, O, f, 0.384
17, 180, O, f, 0.384
17, 181, O, f, 0.382
17, 182, O, f, 0.385
17, 183, O, f, 0.384
17, 184, O, f, 0.386
17, 185, O, f, 0.384
17, 186, Q, NIL, NIL
17, 187, O, f, 0.387
17, 188, O, f, 0.386
17, 189, O, f, 0.39
17, 190, Q, NIL, NIL
17, 191, O, f, 0.383
17, 192, O, f, 0.385
17, 193, Q, NIL, NIL
17, 194, O, f, 0.384
17, 195, O, f, 0.385
17, 196, O, f, 0.385
17, 197, O, f, 0.385
17, 198, O, f, 0.385
17, 199, O, f, 0.385
17, 200, O, f, 0.383
