participant, trial, stimulus, response, rt
9, 80, O, f, 0.386
9, 81, O, f, 0.386
9, 82, O, f, 0.385
9, 83, O, f, 0.387
9, 84, O, f, 0.388
9, 85, O, f, 0.386
9, 86, O, f, 0.383
9, 87, Q, NIL, NIL
9, 88, O, f, 0.384
9, 89, O, f, 0.383
9, 90, Q, NIL, NIL
9, 91, O, f, 0.384
9, 92, O, f, 0.384
9, 93, O, f, 0.385
9, 94, O, f, 0.386
9, 95, O, f, 0.385
9, 96, O, f, 0.384
9, 97, O, f, 0.388
9, 98, Q, NIL, NIL
9, 99, O, f, 0.386
9, 100, O, f, 0.386
9, 101, O, f, 0.383
9, 102, O, f, 0.384
9, 103, O, f, 0.385
9, 104, O, f, 0.385
9, 105, O, f, 0.386
9, 106, O, f, 0.385
9, 107, O, f, 0.386
9, 108, O, f, 0.385
9, 109, O, f, 0.385
9, 110, O, f, 0.382
9, 111, O, f, 0.383
9, 112, O, f, 0.385
9, 113, Q, NIL, NIL
9, 114, O, f, 0.388
9, 115, O, f, 0.383
9, 116, O, f, 0.386
9, 117, O, f, 0.384
9, 118, O, f, 0.385
9, 119, O, f, 0.383
9, 120, O, f, 0.386
9, 121, O, f, 0.382
9, 122, O, f, 0.388
9, 123, O, f, 0.387
9, 124, O, f, 0.384
9, 125, O, f, 0.383
9, 126, O, f, 0.385
9, 127, O, f, 0.385
9, 128, O, f, 0.387
9, 129, O, f, 0.384
9, 130, O, f, 0.384
9, 131, O, f, 0.392
9, 132, O, f, 0.385
9, 133, O, f, 0.384
9, 134, O, f, 0.388
9, 135, Q, NIL, NIL
9, 136, O, f, 0.384
9, 137, O, f, 0.382
9, 138, O, f, 0.386
9, 139, Q, NIL, NIL
9, 140, Q, NIL, NIL
9, 141, O, f, 0.384
9, 142, Q, NIL, NIL
9, 143, O, f, 0.391
9, 144, O, f, 0.386
9, 145, O, f, 0.383
9, 146, Q, NIL, NIL
9, 147, O, f, 0.387
9, 148, Q, NIL, NIL
9, 149, O, f, 0.382
9, 150, Q, NIL, NIL
9, 151, O, f, 0.383
9, 152, O, f, 0.383
9, 153, O, f, 0.384
9, 154, O, f, 0.384
9, 155, O, f, 0.386
9, 156, O, f, 0.388
9, 157, O, f, 0.384
9, 158, O, f, 0.386
9, 159, O, f, 0.388
9, 160, O, f, 0.384
9, 161, O, f, 0.387
9, 162, O, f, 0.385
9, 163, Q, NIL, NIL
9, 164, O, f, 0.391
9, 165, O, f, 0.386
9, 166, O, f, 0.387
9, 167, O, f, 0.385
9, 168, O, f, 0.383
9, 169, O, f, 0.389
9, 170, O, f, 0.386
9, 171, O, f, 0.389
9, 172, Q, NIL, NIL
9, 173, O, f, 0.387
9, 174, O, f, 0.385
9, 175, O, f, 0.384
9, 176, O, f, 0.383
9, 177, O, f, 0.391
9, 178, O, f, 0.384
9, 179, O, f, 0.384
9, 180, O, f, 0.383
9, 181, Q, NIL, NIL
9, 182, O, f, 0.385
9, 183, O, f, 0.386
9, 184, O, f, 0.384
9, 185, O, f, 0.382
9, 186, Q, NIL, NIL
9, 187, O, f, 0.384
9, 188, O, f, 0.385
9, 189, O, f, 0.386
9, 190, O, f, 0.384
9, 191, O, f, 0.384
9, 192, O, f, 0.387
9, 193, O, f, 0.384
9, 194, O, f, 0.385
9, 195, O, f, 0.385
9, 196, O, f, 0.385
9, 197, Q, NIL, NIL
9, 198, O, f, 0.387
9, 199, O, f, 0.383
9, 200, O, f, 0.385
