participant, trial, stimulus, response, rt
20, 1, O, f, 0.508
20, 2, O, f, 0.384
20, 3, O, f, 0.385
20, 4, O, f, 0.386
20, 5, O, f, 0.383
20, 6, O, f, 0.384
20, 7, O, f, 0.389
20, 8, O, f, 0.385
20, 9, Q, NIL, NIL
20, 10, O, f, 0.386
20, 11, O, f, 0.385
20, 12, O, f, 0.388
20, 13, O, f, 0.383
20, 14, O, f, 0.384
20, 15, Q, NIL, NIL
20, 16, O, f, 0.386
20, 17, O, f, 0.384
20, 18, O, f, 0.385
20, 19, O, f, 0.392
20, 20, O, f, 0.385
20, 21, O, f, 0.387
20, 22, O, f, 0.384
20, 23, O, f, 0.385
20, 24, O, f, 0.384
20, 25, Q, NIL, NIL
20, 26, O, f, 0.383
20, 27, O, f, 0.386
20, 28, O, f, 0.384
20, 29, O, f, 0.386
20, 30, Q, NIL, NIL
20, 31, O, f, 0.385
20, 32, O, f, 0.385
20, 33, O, f, 0.384
20, 34, O, f, 0.385
20, 35, O, f, 0.385
20, 36, O, f, 0.387
20, 37, O, f, 0.386
20, 38, Q, NIL, NIL
20, 39, O, f, 0.385
20, 40, O, f, 0.385
20, 41, O, f, 0.387
20, 42, O, f, 0.385
20, 43, O, f, 0.384
20, 44, O, f, 0.385
20, 45, O, f, 0.386
20, 46, O, f, 0.387
20, 47, O, f, 0.387
20, 48, O, f, 0.384
20, 49, O, f, 0.384
20, 50, O, f, 0.385
20, 51, O, f, 0.384
20, 52, O, f, 0.385
20, 53, O, f, 0.384
20, 54, O, f, 0.385
20, 55, O, f, 0.384
20, 56, O, f, 0.385
20, 57, O, f, 0.385
20, 58, O, f, 0.383
20, 59, O, f, 0.382
20, 60, O, f, 0.383
20, 61, O, f, 0.385
20, 62, O, f, 0.384
20, 63, O, f, 0.388
20, 64, Q, NIL, NIL
20, 65, Q, NIL, NIL
20, 66, Q, NIL, NIL
20, 67, O, f, 0.385
20, 68, O, f, 0.385
20, 69, O, f, 0.383
20, 70, O, f, 0.384
20, 71, O, f, 0.385
20, 72, O, f, 0.384
20, 73, O, f, 0.392
20, 74, O, f, 0.383
20, 75, O, f, 0.388
20, 76, O, f, 0.384
20, 77, Q, NIL, NIL
20, 78, O, f, 0.385
20, 79, O, f, 0.385
20, 80, O, f, 0.385
20, 81, O, f, 0.386
20, 82, Q, NIL, NIL
20, 83, O, f, 0.383
20, 84, O, f, 0.385
20, 85, O, f, 0.39
20, 86, O, f, 0.387
20, 87, O, f, 0.384
20, 88, Q, NIL, NIL
20, 89, O, f, 0.385
20, 90, O, f, 0.387
20, 91, O, f, 0.385
20, 92, Q, NIL, NIL
20, 93, O, f, 0.383
20, 94, O, f, 0.386
20, 95, Q, NIL, NIL
20, 96, O, f, 0.386
20, 97, O, f, 0.387
20, 98, O, f, 0.383
20, 99, O, f, 0.384
20, 100, O, f, 0.382
20, 101, O, f, 0.386
20, 102, O, f, 0.384
20, 103, O, f, 0.385
20, 104, O, f, 0.387
20, 105, O, f, 0.387
20, 106, O, f, 0.386
20, 107, O, f, 0.383
20, 108, O, f, 0.384
20, 109, Q, NIL, NIL
20, 110, O, f, 0.385
20, 111, O, f, 0.387
20, 112, O, f, 0.384
20, 113, O, f, 0.383
20, 114, O, f, 0.385
20, 115, O, f, 0.388
20, 116, O, f, 0.384
20, 117, O, f, 0.384
20, 118, O, f, 0.389
20, 119, O, f, 0.384
20, 120, O, f, 0.384
20, 121, O, f, 0.386
20, 122, O, f, 0.389
20, 123, O, f, 0.384
20, 124, O, f, 0.383
20, 125, O, f, 0.385
20, 126, O, f, 0.396
20, 127, O, f, 0.388
20, 128, Q, NIL, NIL
20, 129, O, f, 0.39
20, 130, O, f, 0.385
20, 131, Q, NIL, NIL
20, 132, O, f, 0.385
20, 133, O, f, 0.382
20, 134, O, f, 0.385
20, 135, O, f, 0.384
20, 136, O, f, 0.386
20, 137, O, f, 0.383
20, 138, O, f, 0.384
20, 139, O, f, 0.386
20, 140, O, f, 0.384
20, 141, O, f, 0.386
20, 142, Q, NIL, NIL
20, 143, O, f, 0.389
20, 144, O, f, 0.385
20, 145, O, f, 0.385
20, 146, Q, NIL, NIL
20, 147, O, f, 0.384
20, 148, O, f, 0.385
20, 149, O, f, 0.383
20, 150, O, f, 0.386
20, 151, O, f, 0.385
20, 152, O, f, 0.384
20, 153, O, f, 0.385
20, 154, O, f, 0.388
20, 155, O, f, 0.398
