participant, trial, stimulus, response, rt
22, 104, O, f, 0.385
22, 105, O, f, 0.388
22, 106, O, f, 0.382
22, 107, O, f, 0.383
22, 108, O, f, 0.385
22, 109, O, f, 0.383
22, 110, O, f, 0.385
22, 111, O, f, 0.383
22, 112, O, f, 0.385
22, 113, O, f, 0.386
22, 114, O, f, 0.384
22, 115, O, f, 0.385
22, 116, O, f, 0.384
22, 117, O, f, 0.386
22, 118, O, f, 0.386
22, 119, Q, NIL, NIL
22, 120, O, f, 0.386
22, 121, O, f, 0.386
22, 122, O, f, 0.387
22, 123, O, f, 0.385
22, 124, O, f, 0.39
22, 125, Q, NIL, NIL
22, 126, O, f, 0.387
22, 127, O, f, 0.385
22, 128, O, f, 0.385
22, 129, O, f, 0.386
22, 130, Q, NIL, NIL
22, 131, O, f, 0.384
22, 132, O, f, 0.387
22, 133, O, f, 0.385
22, 134, O, f, 0.388
22, 135, O, f, 0.386
22, 136, O, f, 0.385
22, 137, O, f, 0.386
22, 138, O, f, 0.393
22, 139, O, f, 0.384
22, 140, O, f, 0.383
22, 141, O, f, 0.387
22, 142, O, f, 0.388
22, 143, O, f, 0.387
22, 144, O, f, 0.384
22, 145, O, f, 0.387
22, 146, O, f, 0.386
22, 147, O, f, 0.383
22, 148, O, f, 0.386
22, 149, O, f, 0.386
22, 150, O, f, 0.384
22, 151, O, f, 0.386
22, 152, O, f, 0.385
22, 153, Q, NIL, NIL
22, 154, O, f, 0.385
22, 155, O, f, 0.384
22, 156, O, f, 0.385
22, 157, O, f, 0.384
22, 158, O, f, 0.383
22, 159, O, f, 0.385
22, 160, O, f, 0.384
22, 161, O, f, 0.384
22, 162, O, f, 0.386
22, 163, O, f, 0.386
22, 164, Q, NIL, NIL
22, 165, O, f, 0.384
22, 166, O, f, 0.383
22, 167, O, f, 0.389
22, 168, O, f, 0.386
22, 169, O, f, 0.385
22, 170, O, f, 0.387
22, 171, O, f, 0.391
22, 172, O, f, 0.386
22, 173, O, f, 0.386
22, 174, O, f, 0.384
22, 175, Q, NIL, NIL
22, 176, O, f, 0.386
22, 177, Q, NIL, NIL
22, 178, Q, NIL, NIL
22, 179, O, f, 0.384
22, 180, O, f, 0.386
22, 181, Q, NIL, NIL
22, 182, O, f, 0.385
22, 183, O, f, 0.387
22, 184, O, f, 0.385
22, 185, O, f, 0.387
22, 186, Q, NIL, NIL
22, 187, O, f, 0.384
22, 188, O, f, 0.385
22, 189, O, f, 0.386
22, 190, O, f, 0.387
22, 191, O, f, 0.386
22, 192, O, f, 0.386
22, 193, Q, NIL, NIL
22, 194, O, f, 0.383
22, 195, O, f, 0.384
22, 196, O, f, 0.386
22, 197, O, f, 0.385
22, 198, O, f, 0.384
22, 199, Q, NIL, NIL
22, 200, O, f, 0.383
