participant, trial, stimulus, response, rt
4, 151, O, f, 0.385
4, 152, Q, NIL, NIL
4, 153, O, f, 0.387
4, 154, O, f, 0.386
4, 155, Q, NIL, NIL
4, 156, O, f, 0.383
4, 157, O, f, 0.385
4, 158, O, f, 0.388
4, 159, O, f, 0.385
4, 160, O, f, 0.387
4, 161, O, f, 0.385
4, 162, O, f, 0.383
4, 163, O, f, 0.383
4, 164, O, f, 0.386
4, 165, O, f, 0.388
4, 166, O, f, 0.381
4, 167, O, f, 0.383
4, 168, O, f, 0.385
4, 169, O, f, 0.385
4, 170, O, f, 0.384
4, 171, Q, NIL, NIL
4, 172, O, f, 0.384
4, 173, O, f, 0.383
4, 174, O, f, 0.382
4, 175, O, f, 0.386
4, 176, O, f, 0.384
4, 177, O, f, 0.383
4, 178, O, f, 0.382
4, 179, O, f, 0.384
4, 180, O, f, 0.392
4, 181, O, f, 0.385
4, 182, O, f, 0.382
4, 183, O, f, 0.386
4, 184, O, f, 0.385
4, 185, O, f, 0.383
4, 186, O, f, 0.385
4, 187, O, f, 0.387
4, 188, O, f, 0.384
4, 189, Q, NIL, NIL
4, 190, O, f, 0.384
4, 191, O, f, 0.386
4, 192, O, f, 0.384
4, 193, O, f, 0.386
4, 194, O, f, 0.383
4, 195, O, f, 0.384
4, 196, O, f, 0.384
4, 197, O, f, 0.385
4, 198, O, f, 0.385
4, 199, O, f, 0.384
4, 200, O, f, 0.386
